path,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,lentes_claros,lentes_oscuros,iluminacion_indadecuada,cara_cubierta,head pose,sombrero
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5571_1_0.jpg,154.0,147.0,251.0,151.0,208.0,204.0,160.0,248.0,236.0,252.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5539_1_0.jpg,156.0,151.0,238.0,150.0,192.0,194.0,163.0,237.0,232.0,234.0,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5629_0_0.jpg,154.0,154.0,238.0,144.0,193.0,184.0,175.0,239.0,230.0,236.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5619_0_0.jpg,142.0,144.0,246.0,148.0,179.0,212.0,146.0,235.0,248.0,242.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5601_0_0.jpg,145.0,146.0,243.0,136.0,184.0,208.0,173.0,254.0,242.0,248.0,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5578_0_0.jpg,168.0,143.0,259.0,157.0,235.0,217.0,143.0,240.0,242.0,249.0,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5630_0_0.jpg,153.0,152.0,232.0,165.0,178.0,221.0,161.0,242.0,238.0,251.0,0,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5783_0_0.jpg,154.0,150.0,256.0,153.0,177.0,211.0,153.0,269.0,228.0,271.0,0,0,0,1,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5759_0_0.jpg,149.0,156.0,240.0,157.0,195.0,212.0,157.0,252.0,234.0,251.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5750_0_0.jpg,163.0,155.0,244.0,152.0,203.0,214.0,171.0,248.0,248.0,245.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5747_0_0.jpg,138.0,151.0,248.0,135.0,207.0,225.0,173.0,272.0,248.0,259.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5746_0_0.jpg,156.0,156.0,241.0,137.0,224.0,213.0,169.0,266.0,246.0,245.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5743_0_0.jpg,159.0,146.0,245.0,148.0,207.0,201.0,168.0,241.0,237.0,238.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5740_0_0.jpg,161.0,150.0,255.0,154.0,202.0,207.0,152.0,232.0,262.0,235.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5736_0_0.jpg,147.0,165.0,246.0,134.0,233.0,209.0,181.0,264.0,269.0,236.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5735_1_0.jpg,164.0,131.0,258.0,166.0,191.0,198.0,143.0,223.0,229.0,255.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5731_0_0.jpg,153.0,143.0,251.0,149.0,185.0,199.0,149.0,271.0,224.0,279.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5722_0_0.jpg,142.0,155.0,227.0,152.0,152.0,201.0,144.0,243.0,227.0,243.0,0,0,0,0,1.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5718_0_0.jpg,153.0,155.0,237.0,150.0,194.0,213.0,161.0,249.0,249.0,243.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5710_0_0.jpg,157.0,148.0,251.0,155.0,197.0,202.0,154.0,241.0,233.0,246.0,0,0,1,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5704_0_0.jpg,154.0,166.0,240.0,154.0,206.0,212.0,160.0,272.0,241.0,249.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5697_0_0.jpg,162.0,148.0,239.0,143.0,212.0,197.0,169.0,241.0,238.0,237.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5696_0_0.jpg,142.0,147.0,252.0,136.0,195.0,212.0,156.0,281.0,253.0,274.0,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5690_0_0.jpg,140.0,164.0,236.0,137.0,215.0,192.0,174.0,250.0,251.0,228.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5687_0_0.jpg,133.0,147.0,208.0,151.0,146.0,212.0,141.0,251.0,209.0,256.0,0,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5682_0_0.jpg,137.0,160.0,246.0,152.0,207.0,192.0,179.0,256.0,244.0,255.0,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5681_0_0.jpg,161.0,167.0,236.0,158.0,202.0,201.0,169.0,239.0,244.0,229.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5673_0_0.jpg,154.0,123.0,257.0,153.0,200.0,209.0,122.0,230.0,219.0,258.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5646_0_0.jpg,157.0,140.0,247.0,148.0,207.0,209.0,152.0,232.0,228.0,233.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5645_0_0.jpg,141.0,157.0,236.0,145.0,191.0,191.0,164.0,257.0,243.0,245.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5643_0_0.jpg,151.0,157.0,246.0,137.0,198.0,200.0,172.0,255.0,260.0,235.0,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5641_0_0.jpg,148.0,151.0,248.0,143.0,209.0,194.0,161.0,251.0,249.0,241.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5680_0_0.jpg,160.0,152.0,244.0,155.0,223.0,209.0,142.0,242.0,237.0,245.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5594_0_0.jpg,131.0,154.0,227.0,143.0,175.0,210.0,155.0,255.0,231.0,247.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5592_0_0.jpg,148.0,150.0,250.0,142.0,191.0,215.0,158.0,259.0,249.0,253.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5589_0_0.jpg,143.0,153.0,250.0,149.0,192.0,216.0,147.0,266.0,245.0,269.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5577_0_0.jpg,167.0,147.0,266.0,151.0,232.0,233.0,156.0,243.0,259.0,246.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5575_0_0.jpg,139.0,146.0,245.0,145.0,188.0,226.0,175.0,275.0,253.0,270.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5567_0_0.jpg,135.0,162.0,226.0,147.0,172.0,206.0,149.0,264.0,219.0,261.0,0,0,0,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5559_0_0.jpg,152.0,148.0,238.0,157.0,179.0,198.0,151.0,262.0,215.0,268.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5557_0_0.jpg,169.0,148.0,256.0,162.0,226.0,203.0,169.0,251.0,247.0,260.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5550_0_0.jpg,171.0,149.0,262.0,167.0,230.0,201.0,176.0,257.0,250.0,269.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5548_0_0.jpg,151.0,140.0,262.0,145.0,194.0,219.0,156.0,243.0,262.0,249.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5546_0_0.jpg,136.0,151.0,244.0,145.0,191.0,198.0,157.0,249.0,233.0,242.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5545_0_0.jpg,160.0,147.0,244.0,149.0,203.0,210.0,150.0,227.0,250.0,229.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5539_0_0.jpg,155.0,145.0,249.0,143.0,213.0,200.0,167.0,244.0,242.0,242.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5538_0_0.jpg,141.0,134.0,254.0,151.0,188.0,195.0,125.0,231.0,228.0,249.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5526_0_0.jpg,152.0,148.0,244.0,141.0,205.0,198.0,160.0,235.0,244.0,229.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5523_0_0.jpg,150.0,161.0,237.0,151.0,200.0,206.0,176.0,263.0,234.0,256.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5522_0_0.jpg,147.0,145.0,247.0,130.0,210.0,204.0,171.0,254.0,242.0,246.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5510_0_0.jpg,152.0,154.0,233.0,142.0,162.0,191.0,150.0,263.0,192.0,261.0,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5503_0_0.jpg,133.0,150.0,250.0,133.0,198.0,217.0,161.0,266.0,252.0,255.0,0,0,0,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5500_1_0.jpg,148.0,146.0,243.0,149.0,184.0,199.0,145.0,241.0,234.0,247.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5664_0_0.jpg,143.0,155.0,240.0,138.0,208.0,178.0,188.0,236.0,244.0,227.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5571_0_0.jpg,153.0,151.0,251.0,160.0,202.0,205.0,146.0,246.0,240.0,254.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5564_0_0.jpg,149.0,160.0,243.0,141.0,192.0,183.0,186.0,252.0,240.0,237.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5554_0_0.jpg,159.0,151.0,245.0,153.0,207.0,202.0,163.0,263.0,236.0,259.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5547_0_0.jpg,142.0,150.0,250.0,146.0,198.0,207.0,151.0,265.0,246.0,260.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5534_0_0.jpg,148.0,127.0,257.0,140.0,187.0,212.0,144.0,258.0,231.0,264.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5525_0_0.jpg,190.0,149.0,253.0,162.0,245.0,221.0,172.0,253.0,227.0,257.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5519_0_0.jpg,198.0,158.0,250.0,170.0,257.0,196.0,195.0,256.0,237.0,265.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5516_0_0.jpg,153.0,149.0,239.0,154.0,183.0,202.0,137.0,240.0,243.0,248.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5507_0_0.jpg,159.0,137.0,255.0,143.0,203.0,193.0,154.0,222.0,245.0,230.0,0,1,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5500_0_0.jpg,159.0,159.0,245.0,144.0,207.0,225.0,191.0,247.0,257.0,235.0,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5460_0_0.jpg,150.0,145.0,242.0,144.0,198.0,186.0,153.0,234.0,244.0,232.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5439_0_0.jpg,174.0,151.0,240.0,158.0,230.0,203.0,187.0,266.0,236.0,262.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5428_0_0.jpg,145.0,165.0,220.0,146.0,172.0,192.0,161.0,245.0,217.0,232.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5410_0_0.jpg,154.0,145.0,256.0,159.0,205.0,213.0,150.0,249.0,239.0,258.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5388_1_0.jpg,180.0,148.0,264.0,154.0,238.0,211.0,181.0,251.0,250.0,247.0,0,0,0,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5374_0_0.jpg,147.0,162.0,226.0,150.0,156.0,210.0,169.0,287.0,240.0,274.0,0,0,0,0,1.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5370_0_0.jpg,158.0,139.0,253.0,162.0,200.0,218.0,144.0,248.0,214.0,265.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5501_0_0.jpg,162.0,148.0,225.0,150.0,197.0,191.0,169.0,215.0,215.0,217.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5482_0_0.jpg,163.0,134.0,255.0,156.0,215.0,194.0,148.0,257.0,231.0,274.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5461_0_0.jpg,183.0,143.0,252.0,154.0,240.0,198.0,190.0,252.0,240.0,254.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5447_0_0.jpg,146.0,148.0,255.0,149.0,212.0,223.0,156.0,268.0,245.0,268.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5424_0_0.jpg,166.0,149.0,254.0,148.0,223.0,212.0,165.0,245.0,254.0,241.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5411_0_0.jpg,149.0,156.0,252.0,141.0,196.0,217.0,167.0,275.0,252.0,262.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5385_0_0.jpg,154.0,145.0,241.0,139.0,183.0,198.0,164.0,248.0,245.0,244.0,1,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5462_0_0.jpg,148.0,147.0,245.0,176.0,181.0,218.0,148.0,240.0,228.0,261.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5433_0_0.jpg,141.0,154.0,222.0,144.0,169.0,207.0,173.0,244.0,232.0,235.0,0,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5403_0_0.jpg,140.0,147.0,243.0,151.0,205.0,217.0,147.0,263.0,228.0,268.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5383_0_0.jpg,149.0,161.0,253.0,155.0,205.0,200.0,152.0,259.0,258.0,258.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5505_0_0.jpg,160.0,161.0,242.0,145.0,199.0,205.0,181.0,250.0,240.0,241.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5407_1_0.jpg,164.0,147.0,261.0,153.0,214.0,196.0,152.0,241.0,261.0,249.0,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5436_0_0.jpg,148.0,160.0,241.0,146.0,217.0,199.0,169.0,259.0,255.0,243.0,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5591_0_0.jpg,152.0,137.0,257.0,143.0,205.0,218.0,151.0,253.0,243.0,262.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5515_0_0.jpg,156.0,154.0,251.0,151.0,204.0,198.0,174.0,249.0,237.0,248.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5490_0_0.jpg,140.0,150.0,254.0,139.0,199.0,221.0,164.0,267.0,252.0,261.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5480_0_0.jpg,148.0,156.0,253.0,148.0,212.0,213.0,170.0,274.0,258.0,265.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5472_0_0.jpg,158.0,146.0,253.0,162.0,214.0,228.0,144.0,255.0,239.0,268.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5446_0_0.jpg,130.0,149.0,242.0,122.0,198.0,219.0,180.0,256.0,263.0,238.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5422_0_0.jpg,140.0,136.0,249.0,132.0,197.0,216.0,158.0,255.0,249.0,248.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5416_0_0.jpg,140.0,137.0,254.0,118.0,207.0,219.0,164.0,244.0,275.0,226.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5393_0_0.jpg,160.0,153.0,247.0,178.0,204.0,205.0,145.0,230.0,224.0,258.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5368_0_0.jpg,148.0,145.0,249.0,144.0,214.0,193.0,173.0,248.0,218.0,248.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5359_0_0.jpg,163.0,162.0,246.0,141.0,247.0,214.0,187.0,261.0,266.0,233.0,0,0,1,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5344_1_0.jpg,149.0,166.0,232.0,144.0,194.0,211.0,181.0,258.0,254.0,235.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5286_0_0.jpg,160.0,155.0,266.0,153.0,214.0,204.0,166.0,241.0,242.0,236.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5283_0_0.jpg,182.0,166.0,256.0,146.0,249.0,196.0,194.0,256.0,242.0,244.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5381_0_0.jpg,162.0,157.0,264.0,144.0,226.0,213.0,173.0,253.0,266.0,237.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5373_0_0.jpg,149.0,162.0,239.0,149.0,189.0,211.0,165.0,255.0,243.0,249.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5366_0_0.jpg,143.0,143.0,253.0,155.0,194.0,206.0,152.0,260.0,223.0,271.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5362_0_0.jpg,160.0,155.0,251.0,160.0,201.0,205.0,160.0,257.0,234.0,260.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5336_0_0.jpg,150.0,150.0,247.0,147.0,209.0,212.0,149.0,236.0,250.0,232.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5291_0_0.jpg,168.0,151.0,251.0,167.0,190.0,199.0,149.0,249.0,225.0,259.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5376_0_0.jpg,156.0,148.0,241.0,149.0,213.0,202.0,149.0,231.0,234.0,232.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5361_0_0.jpg,156.0,155.0,247.0,147.0,211.0,203.0,177.0,245.0,245.0,242.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5349_1_0.jpg,154.0,155.0,248.0,146.0,206.0,219.0,156.0,248.0,262.0,237.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5320_1_0.jpg,122.0,151.0,222.0,161.0,156.0,199.0,134.0,251.0,190.0,258.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5288_1_0.jpg,154.0,154.0,245.0,146.0,198.0,218.0,153.0,262.0,258.0,251.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5379_0_0.jpg,173.0,151.0,263.0,163.0,217.0,199.0,175.0,247.0,234.0,256.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5369_0_0.jpg,155.0,143.0,264.0,145.0,209.0,213.0,167.0,258.0,249.0,259.0,0,0,1,1,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5354_0_0.jpg,152.0,145.0,248.0,150.0,196.0,213.0,158.0,243.0,237.0,246.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5330_0_0.jpg,145.0,157.0,218.0,158.0,168.0,213.0,158.0,246.0,224.0,260.0,1,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5380_0_0.jpg,154.0,153.0,254.0,156.0,202.0,216.0,156.0,253.0,252.0,255.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5356_0_0.jpg,147.0,160.0,243.0,150.0,199.0,202.0,160.0,258.0,248.0,244.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5597_0_0.jpg,144.0,166.0,220.0,159.0,163.0,202.0,153.0,259.0,213.0,255.0,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5596_1_0.jpg,154.0,158.0,241.0,140.0,227.0,199.0,184.0,258.0,261.0,241.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5521_0_0.jpg,153.0,149.0,250.0,145.0,202.0,197.0,165.0,243.0,242.0,242.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5502_0_0.jpg,165.0,159.0,250.0,152.0,238.0,211.0,165.0,244.0,254.0,231.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5499_0_0.jpg,152.0,153.0,251.0,141.0,217.0,205.0,166.0,244.0,243.0,239.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5495_0_0.jpg,188.0,146.0,276.0,158.0,231.0,198.0,183.0,253.0,257.0,264.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5487_1_0.jpg,137.0,150.0,230.0,143.0,173.0,198.0,149.0,248.0,225.0,241.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5486_0_0.jpg,146.0,137.0,247.0,138.0,200.0,202.0,137.0,239.0,254.0,236.0,0,1,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5477_0_0.jpg,157.0,139.0,254.0,141.0,201.0,206.0,158.0,253.0,246.0,257.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5472_1_0.jpg,143.0,148.0,251.0,141.0,187.0,212.0,159.0,246.0,243.0,245.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5471_0_0.jpg,159.0,146.0,253.0,145.0,206.0,214.0,164.0,235.0,246.0,235.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5466_1_0.jpg,160.0,147.0,255.0,146.0,192.0,209.0,163.0,231.0,261.0,233.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5459_0_0.jpg,151.0,151.0,249.0,145.0,199.0,216.0,168.0,260.0,242.0,257.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5457_0_0.jpg,169.0,142.0,263.0,168.0,213.0,203.0,149.0,236.0,233.0,262.0,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5452_0_0.jpg,170.0,145.0,252.0,151.0,211.0,204.0,159.0,230.0,246.0,242.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5440_0_0.jpg,153.0,146.0,246.0,148.0,195.0,198.0,160.0,240.0,234.0,244.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5438_0_0.jpg,157.0,156.0,249.0,150.0,206.0,207.0,161.0,255.0,255.0,251.0,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5437_0_0.jpg,176.0,161.0,249.0,160.0,231.0,200.0,187.0,256.0,244.0,255.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5432_0_0.jpg,164.0,167.0,249.0,153.0,219.0,193.0,190.0,258.0,258.0,246.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5429_0_0.jpg,151.0,156.0,249.0,169.0,208.0,202.0,152.0,253.0,240.0,263.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5427_0_0.jpg,149.0,142.0,251.0,144.0,200.0,195.0,164.0,255.0,231.0,255.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5425_0_0.jpg,124.0,156.0,222.0,142.0,169.0,227.0,151.0,262.0,238.0,249.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\5420_0_0.jpg,150.0,153.0,249.0,149.0,200.0,220.0,158.0,261.0,244.0,258.0,0,0,0,0,0.0,0
